conceptId,lang,role,label
esrs_ExplanationOfAnyPotentialDifferencesBetweenSignificantOpExAndCapExDisclosedUnderESRSE1AndKeyPerformanceIndicatorsDisclosedUnderCommissionDelegatedRegulationEU2021NO2178TextBlockExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of any potential differences between significant OpEx and CapEx disclosed under ESRS E1 and key performance indicators disclosed under Commission Delegated Regulation (EU) 2021/2178 [text block]
esrs_ExplanationOfApproximateScopeOfAffectedCommunitiesCoveredBySocialInvestmentOrDevelopmentProgrammesAndRationaleForWhySelectedCommunitiesWereChosenForGivenSocialInvestmentOrDevelopmentProgrammesImplementationExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of approximate scope of affected communities covered by social investment or development programmes and rationale for why selected communities were chosen for given social investment or development programme's implementation [text block]
esrs_ExplanationOfChangesInPreparationAndPresentationOfSustainabilityInformationAndReasonsForThemExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of changes in preparation and presentation of sustainability information and reasons for them [text block]
esrs_ExplanationOfClimaterelatedConsiderationsThatAreFactoredIntoRemunerationOfMembersOfAdministrativeManagementAndSupervisoryBodiesExplanatory,en,http://www.xbrl.org/2003/role/label,"Explanation of climate-related considerations that are factored into remuneration of members of administrative, management and supervisory bodies [text block]"
esrs_ExplanationOfCredibilityAndIntegrityOfCarbonCreditsUsedExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of credibility and integrity of carbon credits used [text block]
esrs_ExplanationOfDecarbonisationLeversIdentifiedAndKeyActionsPlannedExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of decarbonisation levers identified and key actions planned [text block]
esrs_ExplanationOfExtentToWhichAbilityToImplementActionDependsOnAvailabilityAndAllocationOfResourcesExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of extent to which ability to implement action depends on availability and allocation of resources [text block]
esrs_ExplanationOfHowClimateScenariosUsedAreCompatibleWithCriticalClimaterelatedAssumptionsMadeInFinancialStatementsExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of how climate scenarios used are compatible with critical climate-related assumptions made in financial statements [text block]
esrs_ExplanationOfHowClimaterelatedScenarioAnalysisHasBeenUsedToInformIdentificationAndAssessmentOfPhysicalRisksOverShortMediumAndLongtermExplanatory,en,http://www.xbrl.org/2003/role/label,"Explanation of how climate-related scenario analysis has been used to inform identification and assessment of physical risks over short, medium and long-term [text block]"
esrs_ExplanationOfHowClimaterelatedScenarioAnalysisHasBeenUsedToInformIdentificationAndAssessmentOfTransitionRisksAndOpportunitiesOverShortMediumAndLongtermExplanatory,en,http://www.xbrl.org/2003/role/label,"Explanation of how climate-related scenario analysis has been used to inform identification and assessment of transition risks and opportunities over short, medium and long-term [text block]"
esrs_ExplanationOfHowConsistencyOfGHGEmissionReductionTargetsWithGHGInventoryBoundariesHasBeenEnsuredExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of how consistency of GHG emission reduction targets with GHG inventory boundaries has been ensured [text block]
esrs_ExplanationOfHowCurrentFinancialResourcesRelateToMostRelevantAmountsPresentedInFinancialStatementsExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of how current financial resources relate to most relevant amounts presented in financial statements [text block]
esrs_ExplanationOfHowMaterialInformationToBeDisclosedInRelationToMaterialImpactsRisksAndOpportunitiesHasBeenDeterminedExplanatory,en,http://www.xbrl.org/2003/role/label,"Explanation of how material information to be disclosed in relation to material impacts, risks and opportunities has been determined [text block]"
esrs_ExplanationOfHowPolicyIsMadeAvailableToPotentiallyAffectedStakeholdersAndStakeholdersWhoNeedToHelpImplementItExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of how policy is made available to potentially affected stakeholders and stakeholders who need to help implement it [text block]
esrs_ExplanationOfHowPublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsAreAccompaniedByGHGEmissionReductionTargetsAndHowClaimsOfGHGNeutralityAndRelianceOnCarbonCreditsNeitherImpedeNorReduceAchievementOfGHGEmissionReductionTargetsOrNetZeroTargetExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of how public claims of GHG neutrality that involve use of carbon credits are accompanied by GHG emission reduction targets and how claims of GHG neutrality and reliance on carbon credits neither impede nor reduce achievement of GHG emission reduction targets or net zero target [text block]
esrs_ExplanationOfHowTargetsAreCompatibleWithLimitingOfGlobalWarmingToOneAndHalfDegreesCelsiusInLineWithParisAgreementExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of how targets are compatible with limiting of global warming to one and half degrees Celsius in line with Paris Agreement [text block]
esrs_ExplanationOfHowTransitionPlanIsEmbeddedInAndAlignedWithOverallBusinessStrategyAndFinancialPlanningExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of how transition plan is embedded in and aligned with overall business strategy and financial planning [text block]
esrs_ExplanationOfNeedForAppropriateConsultationsAndNeedToRespectDecisionsOfAffectedCommunitiesExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of need for appropriate consultations and need to respect decisions of affected communities [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE1ClimateChangeExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS E1 Climate change [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE2PollutionExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS E2 Pollution [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE3WaterAndMarineResourcesExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS E3 Water and marine resources [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE4BiodiversityAndEcosystemsExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS E4 Biodiversity and ecosystems [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSE5CircularEconomyExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS E5 Circular economy [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSG1BusinessConductExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS G1 Business conduct [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSS1OwnWorkforceExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS S1 Own workforce [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSS2WorkersInValueChainExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS S2 Workers in value chain [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSS3AffectedCommunitiesExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS S3 Affected communities [text block]
esrs_ExplanationOfNegativeMaterialityAssessmentForESRSS4ConsumersAndEndusersExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of negative materiality assessment for ESRS S4 Consumers and end-users [text block]
esrs_ExplanationOfPotentialLockedinGHGEmissionsFromKeyAssetsAndProductsAndOfHowLockedinGHGEmissionsMayJeopardiseAchievementOfGHGEmissionReductionTargetsAndDriveTransitionRiskExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of potential locked-in GHG emissions from key assets and products and of how locked-in GHG emissions may jeopardise achievement of GHG emission reduction targets and drive transition risk [text block]
esrs_ExplanationOfProgressInImplementingTransitionPlanExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of progress in implementing transition plan [text block]
esrs_ExplanationOfRelationshipOfSignificantCapExAndOpExRequiredToImplementActionsTakenOrPlannedToCapExPlanRequiredByCommissionDelegatedRegulationEU2021NO2178Explanatory,en,http://www.xbrl.org/2003/role/label,Explanation of relationship of significant CapEx and OpEx required to implement actions taken or planned to CapEx plan required by Commission Delegated Regulation (EU) 2021/2178 [text block]
esrs_ExplanationOfRelationshipOfSignificantCapExAndOpExRequiredToImplementActionsTakenOrPlannedToKeyPerformanceIndicatorsRequiredUnderCommissionDelegatedRegulationEU2021NO2178Explanatory,en,http://www.xbrl.org/2003/role/label,Explanation of relationship of significant CapEx and OpEx required to implement actions taken or planned to key performance indicators required under Commission Delegated Regulation (EU) 2021/2178 [text block]
esrs_ExplanationOfRelationshipOfSignificantCapExAndOpExRequiredToImplementActionsTakenOrPlannedToRelevantLineItemsOrNotesInFinancialStatementsExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of relationship of significant CapEx and OpEx required to implement actions taken or planned to relevant line items or notes in financial statements [text block]
esrs_ExplanationOfScopeMethodologiesAndFrameworksAppliedAndHowResidualGHGEmissionsAreIntendedToBeNeutralisedExplanatory,en,http://www.xbrl.org/2003/role/label,"Explanation of scope, methodologies and frameworks applied and how residual GHG emissions are intended to be neutralised [text block]"
esrs_ExplanationOfWhyItIsNotPossibleToDiscloseDataAboutEmployeesForGenderCategorisedAsOtherThanFemaleAndMaleAndWhyThisCategoryIsNotApplicableExplanatory,en,http://www.xbrl.org/2003/role/label,Explanation of why it is not possible to disclose data about employees for gender categorised as other than female and male and why this category is not applicable [text block]
esrs_ExplanationsOfSignificantChangesToPoliciesAdoptedDuringReportingYearProvideContextualInformationForUsers,en,http://www.xbrl.org/2003/role/label,Explanations of significant changes to policies adopted during reporting year provide contextual information for users
esrs_ExportMember,en,http://www.xbrl.org/2003/role/label,Export [member]
esrs_ExtentToWhichAssetsAndBusinessActivitiesMayBeExposedAndAreSensitiveToIdentifiedClimaterelatedHazardsHasBeenAssessed,en,http://www.xbrl.org/2003/role/label,Extent to which assets and business activities may be exposed and are sensitive to identified climate-related hazards has been assessed
esrs_ExtentToWhichAssetsAndBusinessActivitiesMayBeExposedAndAreSensitiveToIdentifiedTransitionEventsHasBeenAssessed,en,http://www.xbrl.org/2003/role/label,Extent to which assets and business activities may be exposed and are sensitive to identified transition events has been assessed
esrs_ExtractionAndUseOfMarineResourcesMember,en,http://www.xbrl.org/2003/role/label,Extraction and use of marine resources [member]
esrs_F,en,http://www.xbrl.org/2003/role/label,F - Construction
esrs_F41,en,http://www.xbrl.org/2003/role/label,F41 - Construction of buildings
esrs_F411,en,http://www.xbrl.org/2003/role/label,F41.1 - Development of building projects
esrs_F4110,en,http://www.xbrl.org/2003/role/label,F41.1.0 - Development of building projects
esrs_F412,en,http://www.xbrl.org/2003/role/label,F41.2 - Construction of residential and non-residential buildings
esrs_F4120,en,http://www.xbrl.org/2003/role/label,F41.2.0 - Construction of residential and non-residential buildings
esrs_F42,en,http://www.xbrl.org/2003/role/label,F42 - Civil engineering
esrs_F421,en,http://www.xbrl.org/2003/role/label,F42.1 - Construction of roads and railways
esrs_F4211,en,http://www.xbrl.org/2003/role/label,F42.1.1 - Construction of roads and motorways
esrs_F4212,en,http://www.xbrl.org/2003/role/label,F42.1.2 - Construction of railways and underground railways
esrs_F4213,en,http://www.xbrl.org/2003/role/label,F42.1.3 - Construction of bridges and tunnels
esrs_F422,en,http://www.xbrl.org/2003/role/label,F42.2 - Construction of utility projects
esrs_F4221,en,http://www.xbrl.org/2003/role/label,F42.2.1 - Construction of utility projects for fluids
esrs_F4222,en,http://www.xbrl.org/2003/role/label,F42.2.2 - Construction of utility projects for electricity and telecommunications
esrs_F429,en,http://www.xbrl.org/2003/role/label,F42.9 - Construction of other civil engineering projects
esrs_F4291,en,http://www.xbrl.org/2003/role/label,F42.9.1 - Construction of water projects
esrs_F4299,en,http://www.xbrl.org/2003/role/label,F42.9.9 - Construction of other civil engineering projects n.e.c.
esrs_F43,en,http://www.xbrl.org/2003/role/label,F43 - Specialised construction activities
esrs_F431,en,http://www.xbrl.org/2003/role/label,F43.1 - Demolition and site preparation
esrs_F4311,en,http://www.xbrl.org/2003/role/label,F43.1.1 - Demolition
esrs_F4312,en,http://www.xbrl.org/2003/role/label,F43.1.2 - Site preparation
esrs_F4313,en,http://www.xbrl.org/2003/role/label,F43.1.3 - Test drilling and boring
esrs_F432,en,http://www.xbrl.org/2003/role/label,"F43.2 - Electrical, plumbing and other construction installation activities"
esrs_F4321,en,http://www.xbrl.org/2003/role/label,F43.2.1 - Electrical installation
esrs_F4322,en,http://www.xbrl.org/2003/role/label,"F43.2.2 - Plumbing, heat and air-conditioning installation"
esrs_F4329,en,http://www.xbrl.org/2003/role/label,F43.2.9 - Other construction installation
esrs_F433,en,http://www.xbrl.org/2003/role/label,F43.3 - Building completion and finishing
esrs_F4331,en,http://www.xbrl.org/2003/role/label,F43.3.1 - Plastering
esrs_F4332,en,http://www.xbrl.org/2003/role/label,F43.3.2 - Joinery installation
esrs_F4333,en,http://www.xbrl.org/2003/role/label,F43.3.3 - Floor and wall covering
esrs_F4334,en,http://www.xbrl.org/2003/role/label,F43.3.4 - Painting and glazing
esrs_F4339,en,http://www.xbrl.org/2003/role/label,F43.3.9 - Other building completion and finishing
esrs_F439,en,http://www.xbrl.org/2003/role/label,F43.9 - Other specialised construction activities
esrs_F4391,en,http://www.xbrl.org/2003/role/label,F43.9.1 - Roofing activities
esrs_F4399,en,http://www.xbrl.org/2003/role/label,F43.9.9 - Other specialised construction activities n.e.c.
esrs_FCI,en,http://www.xbrl.org/2003/role/label,Credit Institutions
esrs_FCI_K6419,en,http://www.xbrl.org/2003/role/label,K64.1.9 - Other monetary intermediation
esrs_FCI_K6420,en,http://www.xbrl.org/2003/role/label,K64.2.0 - Activities of holding companies
esrs_FCI_K6491,en,http://www.xbrl.org/2003/role/label,K64.9.1 - Financial leasing
