name,id,type,substitutionGroup,balance,abstract,nillable
C2363,,dtr-types:domainItemType,,,,
G4730,,dtr-types:domainItemType,,,,
C1414,,dtr-types:domainItemType,,,,
E3600,,dtr-types:domainItemType,,,,
C105,,dtr-types:domainItemType,,,,
C2211,,dtr-types:domainItemType,,,,
A0144,,dtr-types:domainItemType,,,,
G4651,,dtr-types:domainItemType,,,,
B05,,dtr-types:domainItemType,,,,
C1083,,dtr-types:domainItemType,,,,
A0122,,dtr-types:domainItemType,,,,
C2712,,dtr-types:domainItemType,,,,
C1061,,dtr-types:domainItemType,,,,
C202,,dtr-types:domainItemType,,,,
C2813,,dtr-types:domainItemType,,,,
E3831,,dtr-types:domainItemType,,,,
C2110,,dtr-types:domainItemType,,,,
G4673,,dtr-types:domainItemType,,,,
H4941,,dtr-types:domainItemType,,,,
C303,,dtr-types:domainItemType,,,,
F,,dtr-types:domainItemType,,,,
A013,,dtr-types:domainItemType,,,,
C2229,,dtr-types:domainItemType,,,,
G479,,dtr-types:domainItemType,,,,
G4726,,dtr-types:domainItemType,,,,
C3030,,dtr-types:domainItemType,,,,
G4647,,dtr-types:domainItemType,,,,
C15,,dtr-types:domainItemType,,,,
H5040,,dtr-types:domainItemType,,,,
F4331,,dtr-types:domainItemType,,,,
G4619,,dtr-types:domainItemType,,,,
C1105,,dtr-types:domainItemType,,,,
C2571,,dtr-types:domainItemType,,,,
C2670,,dtr-types:domainItemType,,,,
G452,,dtr-types:domainItemType,,,,
H50,,dtr-types:domainItemType,,,,
C2591,,dtr-types:domainItemType,,,,
H504,,dtr-types:domainItemType,,,,
C283,,dtr-types:domainItemType,,,,
G4612,,dtr-types:domainItemType,,,,
C2016,,dtr-types:domainItemType,,,,
G463,,dtr-types:domainItemType,,,,
C274,,dtr-types:domainItemType,,,,
G4623,,dtr-types:domainItemType,,,,
H5222,,dtr-types:domainItemType,,,,
C263,,dtr-types:domainItemType,,,,
G472,,dtr-types:domainItemType,,,,
C2740,,dtr-types:domainItemType,,,,
H4939,,dtr-types:domainItemType,,,,
H5020,,dtr-types:domainItemType,,,,
B071,,dtr-types:domainItemType,,,,
C2319,,dtr-types:domainItemType,,,,
H493,,dtr-types:domainItemType,,,,
H5110,,dtr-types:domainItemType,,,,
B051,,dtr-types:domainItemType,,,,
A0240,,dtr-types:domainItemType,,,,
C1392,,dtr-types:domainItemType,,,,
C26,,dtr-types:domainItemType,,,,
B062,,dtr-types:domainItemType,,,,
C237,,dtr-types:domainItemType,,,,
C1085,,dtr-types:domainItemType,,,,
C259,,dtr-types:domainItemType,,,,
C2931,,dtr-types:domainItemType,,,,
A0161,,dtr-types:domainItemType,,,,
C2051,,dtr-types:domainItemType,,,,
C151,,dtr-types:domainItemType,,,,
D3513,,dtr-types:domainItemType,,,,
G461,,dtr-types:domainItemType,,,,
D352,,dtr-types:domainItemType,,,,
C2896,,dtr-types:domainItemType,,,,
C2593,,dtr-types:domainItemType,,,,
C2343,,dtr-types:domainItemType,,,,
C3320,,dtr-types:domainItemType,,,,
A02,,dtr-types:domainItemType,,,,
E39,,dtr-types:domainItemType,,,,
A0146,,dtr-types:domainItemType,,,,
C2433,,dtr-types:domainItemType,,,,
C2332,,dtr-types:domainItemType,,,,
C1412,,dtr-types:domainItemType,,,,
C2365,,dtr-types:domainItemType,,,,
C2444,,dtr-types:domainItemType,,,,
C1399,,dtr-types:domainItemType,,,,
L682,,dtr-types:domainItemType,,,,
C1041,,dtr-types:domainItemType,,,,
C204,,dtr-types:domainItemType,,,,
C2815,,dtr-types:domainItemType,,,,
A0113,,dtr-types:domainItemType,,,,
G4671,,dtr-types:domainItemType,,,,
H5229,,dtr-types:domainItemType,,,,
E3811,,dtr-types:domainItemType,,,,
C1052,,dtr-types:domainItemType,,,,
E3822,,dtr-types:domainItemType,,,,
G4761,,dtr-types:domainItemType,,,,
C103,,dtr-types:domainItemType,,,,
A0124,,dtr-types:domainItemType,,,,
G4772,,dtr-types:domainItemType,,,,
H4932,,dtr-types:domainItemType,,,,
C2512,,dtr-types:domainItemType,,,,
H52,,dtr-types:domainItemType,,,,
G4669,,dtr-types:domainItemType,,,,
F4313,,dtr-types:domainItemType,,,,
E383,,dtr-types:domainItemType,,,,
C2042,,dtr-types:domainItemType,,,,
C1420,,dtr-types:domainItemType,,,,
A0150,,dtr-types:domainItemType,,,,
C3092,,dtr-types:domainItemType,,,,
G4637,,dtr-types:domainItemType,,,,
C2841,,dtr-types:domainItemType,,,,
C2351,,dtr-types:domainItemType,,,,
C3250,,dtr-types:domainItemType,,,,
G4724,,dtr-types:domainItemType,,,,
G4511,,dtr-types:domainItemType,,,,
G465,,dtr-types:domainItemType,,,,
H522,,dtr-types:domainItemType,,,,
C30,,dtr-types:domainItemType,,,,
A011,,dtr-types:domainItemType,,,,
C182,,dtr-types:domainItemType,,,,
F4329,,dtr-types:domainItemType,,,,
L681,,dtr-types:domainItemType,,,,
C212,,dtr-types:domainItemType,,,,
C21,,dtr-types:domainItemType,,,,
C331,,dtr-types:domainItemType,,,,
C2573,,dtr-types:domainItemType,,,,
G474,,dtr-types:domainItemType,,,,
C221,,dtr-types:domainItemType,,,,
C2454,,dtr-types:domainItemType,,,,
G4621,,dtr-types:domainItemType,,,,
C3312,,dtr-types:domainItemType,,,,
C2342,,dtr-types:domainItemType,,,,
C1910,,dtr-types:domainItemType,,,,
C2445,,dtr-types:domainItemType,,,,
C2612,,dtr-types:domainItemType,,,,
C2731,,dtr-types:domainItemType,,,,
C2825,,dtr-types:domainItemType,,,,
C324,,dtr-types:domainItemType,,,,
C2223,,dtr-types:domainItemType,,,,
A0125,,dtr-types:domainItemType,,,,
C102,,dtr-types:domainItemType,,,,
G4779,,dtr-types:domainItemType,,,,
C205,,dtr-types:domainItemType,,,,
A0141,,dtr-types:domainItemType,,,,
A0230,,dtr-types:domainItemType,,,,
C2349,,dtr-types:domainItemType,,,,
A0111,,dtr-types:domainItemType,,,,
C28,,dtr-types:domainItemType,,,,
B0893,,dtr-types:domainItemType,,,,
C14,,dtr-types:domainItemType,,,,
C1814,,dtr-types:domainItemType,,,,
H531,,dtr-types:domainItemType,,,,
G4614,,dtr-types:domainItemType,,,,
C1104,,dtr-types:domainItemType,,,,
G4520,,dtr-types:domainItemType,,,,
G,,dtr-types:domainItemType,,,,
H492,,dtr-types:domainItemType,,,,
C253,,dtr-types:domainItemType,,,,
G4763,,dtr-types:domainItemType,,,,
C2431,,dtr-types:domainItemType,,,,
G4644,,dtr-types:domainItemType,,,,
C3319,,dtr-types:domainItemType,,,,
B0520,,dtr-types:domainItemType,,,,
C2651,,dtr-types:domainItemType,,,,
C2550,,dtr-types:domainItemType,,,,
C3012,,dtr-types:domainItemType,,,,
C141,,dtr-types:domainItemType,,,,
C3291,,dtr-types:domainItemType,,,,
B09,,dtr-types:domainItemType,,,,
C1072,,dtr-types:domainItemType,,,,
C235,,dtr-types:domainItemType,,,,
F431,,dtr-types:domainItemType,,,,
C329,,dtr-types:domainItemType,,,,
C109,,dtr-types:domainItemType,,,,
C2017,,dtr-types:domainItemType,,,,
G4774,,dtr-types:domainItemType,,,,
G4662,,dtr-types:domainItemType,,,,
C2420,,dtr-types:domainItemType,,,,
G4781,,dtr-types:domainItemType,,,,
E360,,dtr-types:domainItemType,,,,
B052,,dtr-types:domainItemType,,,,
C2312,,dtr-types:domainItemType,,,,
B0721,,dtr-types:domainItemType,,,,
F429,,dtr-types:domainItemType,,,,
C139,,dtr-types:domainItemType,,,,
C2823,,dtr-types:domainItemType,,,,
G4639,,dtr-types:domainItemType,,,,
C3314,,dtr-types:domainItemType,,,,
C2060,,dtr-types:domainItemType,,,,
A0164,,dtr-types:domainItemType,,,,
B091,,dtr-types:domainItemType,,,,
F4212,,dtr-types:domainItemType,,,,
C271,,dtr-types:domainItemType,,,,
F4311,,dtr-types:domainItemType,,,,
B,,dtr-types:domainItemType,,,,
G467,,dtr-types:domainItemType,,,,
C2891,,dtr-types:domainItemType,,,,
G47,,dtr-types:domainItemType,,,,
C2562,,dtr-types:domainItemType,,,,
C2630,,dtr-types:domainItemType,,,,
G4742,,dtr-types:domainItemType,,,,
F4391,,dtr-types:domainItemType,,,,
A0116,,dtr-types:domainItemType,,,,
G4722,,dtr-types:domainItemType,,,,
C32,,dtr-types:domainItemType,,,,
C322,,dtr-types:domainItemType,,,,
C3101,,dtr-types:domainItemType,,,,
E390,,dtr-types:domainItemType,,,,
C23,,dtr-types:domainItemType,,,,
C2452,,dtr-types:domainItemType,,,,
G4632,,dtr-types:domainItemType,,,,
C3211,,dtr-types:domainItemType,,,,
C12,,dtr-types:domainItemType,,,,
E381,,dtr-types:domainItemType,,,,
C1729,,dtr-types:domainItemType,,,,
A0143,,dtr-types:domainItemType,,,,
C120,,dtr-types:domainItemType,,,,
A0127,,dtr-types:domainItemType,,,,
C2012,,dtr-types:domainItemType,,,,
C2720,,dtr-types:domainItemType,,,,
G4676,,dtr-types:domainItemType,,,,
C2369,,dtr-types:domainItemType,,,,
B07,,dtr-types:domainItemType,,,,
F4334,,dtr-types:domainItemType,,,,
C1102,,dtr-types:domainItemType,,,,
D35,,dtr-types:domainItemType,,,,
D3521,,dtr-types:domainItemType,,,,
A0210,,dtr-types:domainItemType,,,,
G4799,,dtr-types:domainItemType,,,,
B0811,,dtr-types:domainItemType,,,,
B0891,,dtr-types:domainItemType,,,,
C2733,,dtr-types:domainItemType,,,,
B0710,,dtr-types:domainItemType,,,,
C1812,,dtr-types:domainItemType,,,,
G4729,,dtr-types:domainItemType,,,,
G476,,dtr-types:domainItemType,,,,
C2362,,dtr-types:domainItemType,,,,
C255,,dtr-types:domainItemType,,,,
C292,,dtr-types:domainItemType,,,,
H511,,dtr-types:domainItemType,,,,
F4322,,dtr-types:domainItemType,,,,
C267,,dtr-types:domainItemType,,,,
G4616,,dtr-types:domainItemType,,,,
E36,,dtr-types:domainItemType,,,,
G454,,dtr-types:domainItemType,,,,
A032,,dtr-types:domainItemType,,,,
C191,,dtr-types:domainItemType,,,,
C2790,,dtr-types:domainItemType,,,,
A022,,dtr-types:domainItemType,,,,
G4664,,dtr-types:domainItemType,,,,
C2530,,dtr-types:domainItemType,,,,
C132,,dtr-types:domainItemType,,,,
C1722,,dtr-types:domainItemType,,,,
F4221,,dtr-types:domainItemType,,,,
C1610,,dtr-types:domainItemType,,,,
C233,,dtr-types:domainItemType,,,,
C143,,dtr-types:domainItemType,,,,
C1711,,dtr-types:domainItemType,,,,
C1395,,dtr-types:domainItemType,,,,
C1621,,dtr-types:domainItemType,,,,
C19,,dtr-types:domainItemType,,,,
G4642,,dtr-types:domainItemType,,,,
C244,,dtr-types:domainItemType,,,,
G4765,,dtr-types:domainItemType,,,,
C3099,,dtr-types:domainItemType,,,,
C1092,,dtr-types:domainItemType,,,,
C1629,,dtr-types:domainItemType,,,,
F4299,,dtr-types:domainItemType,,,,
G4754,,dtr-types:domainItemType,,,,
C1081,,dtr-types:domainItemType,,,,
C2811,,dtr-types:domainItemType,,,,
F433,,dtr-types:domainItemType,,,,
C107,,dtr-types:domainItemType,,,,
G4776,,dtr-types:domainItemType,,,,
F422,,dtr-types:domainItemType,,,,
A0322,,dtr-types:domainItemType,,,,
C2314,,dtr-types:domainItemType,,,,
C301,,dtr-types:domainItemType,,,,
C2932,,dtr-types:domainItemType,,,,
C1012,,dtr-types:domainItemType,,,,
G4690,,dtr-types:domainItemType,,,,
G469,,dtr-types:domainItemType,,,,
C1084,,dtr-types:domainItemType,,,,
C1393,,dtr-types:domainItemType,,,,
B06,,dtr-types:domainItemType,,,,
B081,,dtr-types:domainItemType,,,,
C25,,dtr-types:domainItemType,,,,
A0162,,dtr-types:domainItemType,,,,
A031,,dtr-types:domainItemType,,,,
C256,,dtr-types:domainItemType,,,,
C33,,dtr-types:domainItemType,,,,
D353,,dtr-types:domainItemType,,,,
C2680,,dtr-types:domainItemType,,,,
C2893,,dtr-types:domainItemType,,,,
D3514,,dtr-types:domainItemType,,,,
C3040,,dtr-types:domainItemType,,,,
G453,,dtr-types:domainItemType,,,,
A023,,dtr-types:domainItemType,,,,
G4674,,dtr-types:domainItemType,,,,
A03,,dtr-types:domainItemType,,,,
C1622,,dtr-types:domainItemType,,,,
G4753,,dtr-types:domainItemType,,,,
C2829,,dtr-types:domainItemType,,,,
C2441,,dtr-types:domainItemType,,,,
G4641,,dtr-types:domainItemType,,,,
C1020,,dtr-types:domainItemType,,,,
C2711,,dtr-types:domainItemType,,,,
C1431,,dtr-types:domainItemType,,,,
C2434,,dtr-types:domainItemType,,,,
C2331,,dtr-types:domainItemType,,,,
A0145,,dtr-types:domainItemType,,,,
A0312,,dtr-types:domainItemType,,,,
A0114,,dtr-types:domainItemType,,,,
C2030,,dtr-types:domainItemType,,,,
A0121,,dtr-types:domainItemType,,,,
H4942,,dtr-types:domainItemType,,,,
C106,,dtr-types:domainItemType,,,,
C201,,dtr-types:domainItemType,,,,
C2410,,dtr-types:domainItemType,,,,
C304,,dtr-types:domainItemType,,,,
C1330,,dtr-types:domainItemType,,,,
G4648,,dtr-types:domainItemType,,,,
G478,,dtr-types:domainItemType,,,,
G4618,,dtr-types:domainItemType,,,,
C2370,,dtr-types:domainItemType,,,,
C18,,dtr-types:domainItemType,,,,
C3315,,dtr-types:domainItemType,,,,
C,,dtr-types:domainItemType,,,,
F41,,dtr-types:domainItemType,,,,
G4719,,dtr-types:domainItemType,,,,
A016,,dtr-types:domainItemType,,,,
F4332,,dtr-types:domainItemType,,,,
E38,,dtr-types:domainItemType,,,,
G471,,dtr-types:domainItemType,,,,
D3523,,dtr-types:domainItemType,,,,
C2599,,dtr-types:domainItemType,,,,
G4611,,dtr-types:domainItemType,,,,
G46,,dtr-types:domainItemType,,,,
L,,dtr-types:domainItemType,,,,
C282,,dtr-types:domainItemType,,,,
H501,,dtr-types:domainItemType,,,,
C2640,,dtr-types:domainItemType,,,,
C3102,,dtr-types:domainItemType,,,,
F4339,,dtr-types:domainItemType,,,,
G4633,,dtr-types:domainItemType,,,,
C310,,dtr-types:domainItemType,,,,
C2561,,dtr-types:domainItemType,,,,
C264,,dtr-types:domainItemType,,,,
C321,,dtr-types:domainItemType,,,,
H5122,,dtr-types:domainItemType,,,,
C231,,dtr-types:domainItemType,,,,
G4532,,dtr-types:domainItemType,,,,
C152,,dtr-types:domainItemType,,,,
C242,,dtr-types:domainItemType,,,,
C2013,,dtr-types:domainItemType,,,,
G4666,,dtr-types:domainItemType,,,,
H5010,,dtr-types:domainItemType,,,,
H5223,,dtr-types:domainItemType,,,,
C2529,,dtr-types:domainItemType,,,,
C2910,,dtr-types:domainItemType,,,,
C2219,,dtr-types:domainItemType,,,,
G4778,,dtr-types:domainItemType,,,,
C2052,,dtr-types:domainItemType,,,,
C2895,,dtr-types:domainItemType,,,,
C27,,dtr-types:domainItemType,,,,
H4920,,dtr-types:domainItemType,,,,
C1086,,dtr-types:domainItemType,,,,
C1200,,dtr-types:domainItemType,,,,
E3812,,dtr-types:domainItemType,,,,
C1391,,dtr-types:domainItemType,,,,
C2752,,dtr-types:domainItemType,,,,
C3240,,dtr-types:domainItemType,,,,
G4635,,dtr-types:domainItemType,,,,
C172,,dtr-types:domainItemType,,,,
C3220,,dtr-types:domainItemType,,,,
D351,,dtr-types:domainItemType,,,,
L6831,,dtr-types:domainItemType,,,,
C2594,,dtr-types:domainItemType,,,,
D3512,,dtr-types:domainItemType,,,,
C2364,,dtr-types:domainItemType,,,,
C2432,,dtr-types:domainItemType,,,,
C2344,,dtr-types:domainItemType,,,,
A0147,,dtr-types:domainItemType,,,,
G4762,,dtr-types:domainItemType,,,,
G4751,,dtr-types:domainItemType,,,,
C1413,,dtr-types:domainItemType,,,,
C2443,,dtr-types:domainItemType,,,,
L683,,dtr-types:domainItemType,,,,
C1512,,dtr-types:domainItemType,,,,
A0123,,dtr-types:domainItemType,,,,
C1031,,dtr-types:domainItemType,,,,
C1051,,dtr-types:domainItemType,,,,
C1624,,dtr-types:domainItemType,,,,
C2221,,dtr-types:domainItemType,,,,
E3832,,dtr-types:domainItemType,,,,
C2320,,dtr-types:domainItemType,,,,
A01,,dtr-types:domainItemType,,,,
A0112,,dtr-types:domainItemType,,,,
C1042,,dtr-types:domainItemType,,,,
E3821,,dtr-types:domainItemType,,,,
G4782,,dtr-types:domainItemType,,,,
C2814,,dtr-types:domainItemType,,,,
C2511,,dtr-types:domainItemType,,,,
G4672,,dtr-types:domainItemType,,,,
G4771,,dtr-types:domainItemType,,,,
C104,,dtr-types:domainItemType,,,,
C203,,dtr-types:domainItemType,,,,
C1062,,dtr-types:domainItemType,,,,
C2120,,dtr-types:domainItemType,,,,
H4931,,dtr-types:domainItemType,,,,
C1310,,dtr-types:domainItemType,,,,
G4519,,dtr-types:domainItemType,,,,
C2041,,dtr-types:domainItemType,,,,
B072,,dtr-types:domainItemType,,,,
C3317,,dtr-types:domainItemType,,,,
G4725,,dtr-types:domainItemType,,,,
G4646,,dtr-types:domainItemType,,,,
E3900,,dtr-types:domainItemType,,,,
C16,,dtr-types:domainItemType,,,,
C1411,,dtr-types:domainItemType,,,,
C161,,dtr-types:domainItemType,,,,
G4624,,dtr-types:domainItemType,,,,
EconomicActivitiesNACEMember,,dtr-types:domainItemType,,,,
C2399,,dtr-types:domainItemType,,,,
A014,,dtr-types:domainItemType,,,,
L6820,,dtr-types:domainItemType,,,,
C2592,,dtr-types:domainItemType,,,,
E,,dtr-types:domainItemType,,,,
F43,,dtr-types:domainItemType,,,,
G451,,dtr-types:domainItemType,,,,
H503,,dtr-types:domainItemType,,,,
H5221,,dtr-types:domainItemType,,,,
G473,,dtr-types:domainItemType,,,,
C273,,dtr-types:domainItemType,,,,
C2660,,dtr-types:domainItemType,,,,
G462,,dtr-types:domainItemType,,,,
C1106,,dtr-types:domainItemType,,,,
C262,,dtr-types:domainItemType,,,,
C1920,,dtr-types:domainItemType,,,,
C251,,dtr-types:domainItemType,,,,
C2059,,dtr-types:domainItemType,,,,
H494,,dtr-types:domainItemType,,,,
B061,,dtr-types:domainItemType,,,,
H5210,,dtr-types:domainItemType,,,,
C2015,,dtr-types:domainItemType,,,,
PollutantBenzoGHIPeryleneMember,,dtr-types:domainItemType,,,,
PollutantHexabromobiphenylMember,,dtr-types:domainItemType,,,,
PollutantIsodrinMember,,dtr-types:domainItemType,,,,
PollutantFluorantheneMember,,dtr-types:domainItemType,,,,
PollutantOctylphenolsAndOctylphenolEthoxylatesMember,,dtr-types:domainItemType,,,,
PollutantParticulateMatterPM10Member,,dtr-types:domainItemType,,,,
PollutantHydrogenCyanideHcnMember,,dtr-types:domainItemType,,,,
PollutantFluorineAndInorganicCompoundsAsHFMember,,dtr-types:domainItemType,,,,
PollutantFluoridesAsTotalFMember,,dtr-types:domainItemType,,,,
PollutantCyanidesAsTotalCNMember,,dtr-types:domainItemType,,,,
PollutantAsbestosMember,,dtr-types:domainItemType,,,,
PollutantChlorineAndInorganicCompoundsAsHCIMember,,dtr-types:domainItemType,,,,
PollutantChloridesAsTotalClMember,,dtr-types:domainItemType,,,,
PollutantXylenesMember,,dtr-types:domainItemType,,,,
PollutantTrifluralinMember,,dtr-types:domainItemType,,,,
PollutantTotalOrganicCarbonTocAsTotalCOrCODNO3Member,,dtr-types:domainItemType,,,,
PollutantTriphenyltinAndCompoundsMember,,dtr-types:domainItemType,,,,
PollutantTributyltinAndCompoundsMember,,dtr-types:domainItemType,,,,
PollutantTolueneMember,,dtr-types:domainItemType,,,,
PollutantPolycyclicAromaticHydrocarbonsPAHsMember,,dtr-types:domainItemType,,,,
PollutantPhenolsAsTotalCMember,,dtr-types:domainItemType,,,,
PollutantDi2EthylHexylPhthalateDEHPMember,,dtr-types:domainItemType,,,,
PollutantOrganotinCompoundsAsTotalSnMember,,dtr-types:domainItemType,,,,
PollutantNaphthaleneMember,,dtr-types:domainItemType,,,,
PollutantIsoproturonMember,,dtr-types:domainItemType,,,,
PollutantEthyleneOxideMember,,dtr-types:domainItemType,,,,
PollutantEthylBenzeneMember,,dtr-types:domainItemType,,,,
PollutantNonylphenolAndNonylphenolEthoxylatesNpNONpesMember,,dtr-types:domainItemType,,,,
PollutantBrominatedDiphenylethersPBDEMember,,dtr-types:domainItemType,,,,
PollutantBenzeneMember,,dtr-types:domainItemType,,,,
PollutantAnthraceneMember,,dtr-types:domainItemType,,,,
PollutantVinylChlorideMember,,dtr-types:domainItemType,,,,
PollutantToxapheneMember,,dtr-types:domainItemType,,,,
PollutantTrichloromethaneMember,,dtr-types:domainItemType,,,,
PollutantTrichloroethyleneMember,,dtr-types:domainItemType,,,,
Pollutant1122TetrachloroethaneMember,,dtr-types:domainItemType,,,,
Pollutant111TrichloroethaneMember,,dtr-types:domainItemType,,,,
PollutantTrichlorobenzenesTCBsAllIsomersMember,,dtr-types:domainItemType,,,,
PollutantTetrachloromethaneTCMMember,,dtr-types:domainItemType,,,,
PollutantTetrachloroethylenePERMember,,dtr-types:domainItemType,,,,
PollutantSimazineMember,,dtr-types:domainItemType,,,,
PollutantPolychlorinatedBiphenylsPCBsMember,,dtr-types:domainItemType,,,,
DownstreamValueChainMember,,dtr-types:domainItemType,,,,
TransportMember,,dtr-types:domainItemType,,,,
