tag_id,qname,abstract,periodType
esrs_ProgressIsInLineWithWhatHadBeenInitiallyPlanned,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ProgressIsInLineWithWhatHadBeenInitiallyPlanned,False,duration
esrs_ProvisionsForEnvironmentalProtectionAndRemediationCostsPollution,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ProvisionsForEnvironmentalProtectionAndRemediationCostsPollution,False,duration
esrs_PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsAreAccompaniedByGHGEmissionReductionTargets,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsAreAccompaniedByGHGEmissionReductionTargets,False,duration
esrs_PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsHaveBeenMade,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsHaveBeenMade,False,duration
esrs_QuantitativeMetricAbsoluteValue,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_QuantitativeMetricAbsoluteValue,False,duration
esrs_QuantitativeMetricPercentage,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_QuantitativeMetricPercentage,False,duration
esrs_RadioactiveWaste,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RadioactiveWaste,False,duration
esrs_RangeAxis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RangeAxis,False,duration
esrs_RateOfRecordableWorkrelatedAccidents,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RateOfRecordableWorkrelatedAccidents,False,duration
esrs_ReasonablyExpectedTimeHorizonsOfMaterialImpacts,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ReasonablyExpectedTimeHorizonsOfMaterialImpacts,False,duration
esrs_RecyclingMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RecyclingMember,False,duration
esrs_RegionTypedAxis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RegionTypedAxis,False,duration
esrs_RegistrationInEuTransparencyRegisterOrInEquivalentTransparencyRegisterInMemberStateAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RegistrationInEuTransparencyRegisterOrInEquivalentTransparencyRegisterInMemberStateAbstract,False,duration
esrs_RemunerationMetricsPayGapAndTotalRemunerationAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RemunerationMetricsPayGapAndTotalRemunerationAbstract,False,duration
esrs_RemunerationMetricsPayGapAndTotalRemunerationGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RemunerationMetricsPayGapAndTotalRemunerationGeneralAbstract,False,duration
esrs_RemunerationMetricsPayGapAndTotalRemunerationLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RemunerationMetricsPayGapAndTotalRemunerationLineItems,False,duration
esrs_RemunerationMetricsPayGapAndTotalRemunerationTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RemunerationMetricsPayGapAndTotalRemunerationTable,False,duration
esrs_RemunerationRatio,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RemunerationRatio,False,duration
esrs_RemunerationRatioAdjustedForPurchasingPowerDifferencesBetweenCountries,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RemunerationRatioAdjustedForPurchasingPowerDifferencesBetweenCountries,False,duration
esrs_RenewableEnergyProduction,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RenewableEnergyProduction,False,duration
esrs_ReportingPeriodEndDate,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ReportingPeriodEndDate,False,duration
esrs_ReportingPeriodStartDate,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ReportingPeriodStartDate,False,duration
esrs_ReportingScopeAxis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ReportingScopeAxis,False,duration
esrs_ResearchAndDevelopmentInvestmentShadowPriceMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResearchAndDevelopmentInvestmentShadowPriceMember,False,duration
esrs_ResourceInflowsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceInflowsAbstract,False,duration
esrs_ResourceInflowsGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceInflowsGeneralAbstract,False,duration
esrs_ResourceInflowsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceInflowsLineItems,False,duration
esrs_ResourceInflowsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceInflowsTable,False,duration
esrs_ResourceOutflowsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsAbstract,False,duration
esrs_ResourceOutflowsGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsGeneralAbstract,False,duration
esrs_ResourceOutflowsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsLineItems,False,duration
esrs_ResourceOutflowsProductsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsProductsAbstract,False,duration
esrs_ResourceOutflowsProductsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsProductsLineItems,False,duration
esrs_ResourceOutflowsProductsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsProductsTable,False,duration
esrs_ResourceOutflowsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsTable,False,duration
esrs_ResourceOutflowsWasteDirectedToDisposalAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsWasteDirectedToDisposalAbstract,False,duration
esrs_ResourceOutflowsWasteDirectedToDisposalLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsWasteDirectedToDisposalLineItems,False,duration
esrs_ResourceOutflowsWasteDirectedToDisposalTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsWasteDirectedToDisposalTable,False,duration
esrs_ResourceOutflowsWasteDivertedFromDisposalAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsWasteDivertedFromDisposalAbstract,False,duration
esrs_ResourceOutflowsWasteDivertedFromDisposalLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsWasteDivertedFromDisposalLineItems,False,duration
esrs_ResourceOutflowsWasteDivertedFromDisposalTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceOutflowsWasteDivertedFromDisposalTable,False,duration
esrs_ResourceUseAndCircularEconomyRelatedTargetAddressesShortcomingsRelatedToDoNoSignificantHarmCriteriaForCircularEconomy,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceUseAndCircularEconomyRelatedTargetAddressesShortcomingsRelatedToDoNoSignificantHarmCriteriaForCircularEconomy,False,duration
esrs_ResourceUseAndCircularEconomyRelatedTargetAddressesShortcomingsRelatedToSubstantialContributionCriteriaForCircularEconomy,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceUseAndCircularEconomyRelatedTargetAddressesShortcomingsRelatedToSubstantialContributionCriteriaForCircularEconomy,False,duration
esrs_ResourceUseAndCircularEconomyTargetIsMandatoryRequiredByLegislation,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourceUseAndCircularEconomyTargetIsMandatoryRequiredByLegislation,False,duration
esrs_ResourcesCoverActionsTakenToPreventWasteGenerationInUpstreamAndDownstreamValueChain,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourcesCoverActionsTakenToPreventWasteGenerationInUpstreamAndDownstreamValueChain,False,duration
esrs_ResourcesCoverApplicationOfCircularBusinessPractices,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourcesCoverApplicationOfCircularBusinessPractices,False,duration
esrs_ResourcesCoverApplicationOfCircularDesignAndHigherRatesOfReuseRepairRefurbishingRemanufactureRepurposingAndRecycling,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourcesCoverApplicationOfCircularDesignAndHigherRatesOfReuseRepairRefurbishingRemanufactureRepurposingAndRecycling,False,duration
esrs_ResourcesCoverHigherLevelsOfResourceEfficiencyInUseOfTechnicalAndBiologicalMaterialsAndWater,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourcesCoverHigherLevelsOfResourceEfficiencyInUseOfTechnicalAndBiologicalMaterialsAndWater,False,duration
esrs_ResourcesCoverHigherRatesOfUseOfSecondaryRawMaterialsRecyclates,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourcesCoverHigherRatesOfUseOfSecondaryRawMaterialsRecyclates,False,duration
esrs_ResourcesCoverOptimisationOfWasteManagementInLineWithWasteHierarchy,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourcesCoverOptimisationOfWasteManagementInLineWithWasteHierarchy,False,duration
esrs_ResourcesRelateToAreasAtWaterRisk,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourcesRelateToAreasAtWaterRisk,False,duration
esrs_ResourcesRelateToAreasOfHighwaterStress,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResourcesRelateToAreasOfHighwaterStress,False,duration
esrs_RestatedCorrectedOrRevisedMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RestatedCorrectedOrRevisedMember,False,duration
esrs_ResultsOfResilienceAnalysisAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResultsOfResilienceAnalysisAbstract,False,duration
esrs_ResultsOfResilienceAnalysisLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResultsOfResilienceAnalysisLineItems,False,duration
esrs_ResultsOfResilienceAnalysisTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ResultsOfResilienceAnalysisTable,False,duration
esrs_Revenue,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Revenue,False,duration
esrs_RevenueFromActivitiesInHighClimateImpactSectors,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromActivitiesInHighClimateImpactSectors,False,duration
esrs_RevenueFromActivitiesOtherThanInHighClimateImpactSectors,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromActivitiesOtherThanInHighClimateImpactSectors,False,duration
esrs_RevenueFromBusinessActivitiesAtMaterialPhysicalRisk,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromBusinessActivitiesAtMaterialPhysicalRisk,False,duration
esrs_RevenueFromBusinessActivitiesAtMaterialTransitionRisk,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromBusinessActivitiesAtMaterialTransitionRisk,False,duration
esrs_RevenueFromChemicalsProduction,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromChemicalsProduction,False,duration
esrs_RevenueFromCoal,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromCoal,False,duration
esrs_RevenueFromControversialWeapons,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromControversialWeapons,False,duration
esrs_RevenueFromCultivationAndProductionOfTobacco,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromCultivationAndProductionOfTobacco,False,duration
esrs_RevenueFromCustomersOperatingInCoalRelatedActivities,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromCustomersOperatingInCoalRelatedActivities,False,duration
esrs_RevenueFromCustomersOperatingInGasRelatedActivities,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromCustomersOperatingInGasRelatedActivities,False,duration
esrs_RevenueFromCustomersOperatingInOilRelatedActivities,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromCustomersOperatingInOilRelatedActivities,False,duration
esrs_RevenueFromFossilFuelCoalOilAndGasSector,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromFossilFuelCoalOilAndGasSector,False,duration
esrs_RevenueFromGas,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromGas,False,duration
esrs_RevenueFromOil,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromOil,False,duration
esrs_RevenueFromTaxonomyalignedEconomicActivitiesRelatedToFossilGas,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RevenueFromTaxonomyalignedEconomicActivitiesRelatedToFossilGas,False,duration
esrs_Reversals,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Reversals,False,duration
esrs_RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedAbstract,False,duration
esrs_RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedLineItems,False,duration
esrs_RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedTable,False,duration
esrs_SF6Member,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SF6Member,False,duration
esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus,False,duration
esrs_Scope1GreenhouseGasEmissionsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Scope1GreenhouseGasEmissionsAbstract,False,duration
esrs_Scope1GreenhouseGasEmissionsIntensityValueAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Scope1GreenhouseGasEmissionsIntensityValueAbstract,False,duration
esrs_Scope3GHGEmissionsCategoryGHGProtocolAxis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Scope3GHGEmissionsCategoryGHGProtocolAxis,False,duration
esrs_Scope3GHGEmissionsCategoryGHGProtocolMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Scope3GHGEmissionsCategoryGHGProtocolMember,False,duration
esrs_Scope3GHGEmissionsCategoryISO140641Axis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Scope3GHGEmissionsCategoryISO140641Axis,False,duration
esrs_Scope3GHGEmissionsCategoryISO140641Member,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Scope3GHGEmissionsCategoryISO140641Member,False,duration
esrs_Scope3GreenhouseGasEmissionsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Scope3GreenhouseGasEmissionsAbstract,False,duration
esrs_Scope3GreenhouseGasEmissionsIntensityValueAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_Scope3GreenhouseGasEmissionsIntensityValueAbstract,False,duration
esrs_ScopeDimensionLocationBased,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}ScopeDimensionLocationBased,true,duration
esrs_ScopeDimensionMarketBased,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}ScopeDimensionMarketBased,true,duration
esrs_ScopeDimensionScope1,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}ScopeDimensionScope1,true,duration
esrs_ScopeDimensionScope3,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}ScopeDimensionScope3,true,duration
esrs_ScopeOfConsolidationOfConsolidatedSustainabilityStatementIsSameAsForFinancialStatements,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ScopeOfConsolidationOfConsolidatedSustainabilityStatementIsSameAsForFinancialStatements,False,duration
esrs_SealedArea,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SealedArea,False,duration
esrs_SecondaryReusedOrRecycledComponentsSecondaryIntermediaryProductsAndSecondaryMaterialsUsedToManufactureProductsAndServices,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SecondaryReusedOrRecycledComponentsSecondaryIntermediaryProductsAndSecondaryMaterialsUsedToManufactureProductsAndServices,False,duration
esrs_SectorsAndEconomicActivitiesAxis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SectorsAndEconomicActivitiesAxis,False,duration
esrs_SectorsAndEconomicActivitiesMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SectorsAndEconomicActivitiesMember,False,duration
esrs_SevereHumanRightsIssuesAndIncidentsConnectedToUpstreamAndDownstreamValueChainNOAffectedCommunitiesNOConsumersAndEndusersHaveBeenReported,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SevereHumanRightsIssuesAndIncidentsConnectedToUpstreamAndDownstreamValueChainNOAffectedCommunitiesNOConsumersAndEndusersHaveBeenReported,False,duration
esrs_ShortMediumAndLongTermTimeHorizonsHaveBeenDefined,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ShortMediumAndLongTermTimeHorizonsHaveBeenDefined,False,duration
esrs_ShorttermMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_ShorttermMember,False,duration
esrs_SignificantCapExForCoalrelatedEconomicActivities,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SignificantCapExForCoalrelatedEconomicActivities,False,duration
esrs_SignificantCapExForGasrelatedEconomicActivities,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SignificantCapExForGasrelatedEconomicActivities,False,duration
esrs_SignificantCapExForOilrelatedEconomicActivities,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SignificantCapExForOilrelatedEconomicActivities,False,duration
esrs_SignificantEstimationAndOrOutcomeUncertaintyAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SignificantEstimationAndOrOutcomeUncertaintyAbstract,False,duration
esrs_SiteLocationTypedAxis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SiteLocationTypedAxis,False,duration
esrs_SiteLocationsAndBusinessActivitiesHaveBeenScreenedInOrderToIdentifyActualAndPotentialPollutionrelatedImpactsRisksAndOpportunitiesInOwnOperationsAndUpstreamAndDownstreamValueChain,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SiteLocationsAndBusinessActivitiesHaveBeenScreenedInOrderToIdentifyActualAndPotentialPollutionrelatedImpactsRisksAndOpportunitiesInOwnOperationsAndUpstreamAndDownstreamValueChain,False,duration
esrs_SiteRawMaterialProductionOrSourcingIsLikelyToNegativelyImpactBiodiversityAndEcosystems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SiteRawMaterialProductionOrSourcingIsLikelyToNegativelyImpactBiodiversityAndEcosystems,False,duration
esrs_SocialAndEnvironmentalCriteriaAreTakenIntoAccountForSelectionOfSuppliers,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SocialAndEnvironmentalCriteriaAreTakenIntoAccountForSelectionOfSuppliers,False,duration
esrs_SocialProtectionByCountryAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SocialProtectionByCountryAbstract,False,duration
esrs_SocialProtectionByCountryLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SocialProtectionByCountryLineItems,False,duration
esrs_SocialProtectionByCountryTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SocialProtectionByCountryTable,False,duration
esrs_SocialProtectionGeneralAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SocialProtectionGeneralAbstract,False,duration
esrs_SocialProtectionMajorLifeEventsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SocialProtectionMajorLifeEventsAbstract,False,duration
esrs_SocialProtectionMajorLifeEventsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SocialProtectionMajorLifeEventsLineItems,False,duration
esrs_SocialProtectionMajorLifeEventsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SocialProtectionMajorLifeEventsTable,False,duration
esrs_SourceTypeAxis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SourceTypeAxis,False,duration
esrs_SourceTypeMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SourceTypeMember,False,duration
esrs_SourcesOfEstimationAndOutcomeUncertaintyAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SourcesOfEstimationAndOutcomeUncertaintyAbstract,False,duration
esrs_SourcesOfEstimationAndOutcomeUncertaintyLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SourcesOfEstimationAndOutcomeUncertaintyLineItems,False,duration
esrs_SourcesOfEstimationAndOutcomeUncertaintyTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SourcesOfEstimationAndOutcomeUncertaintyTable,False,duration
esrs_SpecificPoliciesAimedAtEliminationOfDiscriminationAreInPlace,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SpecificPoliciesAimedAtEliminationOfDiscriminationAreInPlace,False,duration
esrs_SpecificPolicyCommitmentsRelatedToInclusionOrPositiveActionForPeopleFromGroupsAtParticularRiskOfVulnerabilityInOwnWorkforceAreInPlace,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SpecificPolicyCommitmentsRelatedToInclusionOrPositiveActionForPeopleFromGroupsAtParticularRiskOfVulnerabilityInOwnWorkforceAreInPlace,False,duration
esrs_StaffTrainingOnNondiscriminationPoliciesAndPracticesHasBeenProvided,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StaffTrainingOnNondiscriminationPoliciesAndPracticesHasBeenProvided,False,duration
esrs_StakeholdersHaveBeenInvolvedInTargetSetting,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StakeholdersHaveBeenInvolvedInTargetSetting,False,duration
esrs_StandardPaymentTermsAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StandardPaymentTermsAbstract,False,duration
esrs_StandardPaymentTermsLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StandardPaymentTermsLineItems,False,duration
esrs_StandardPaymentTermsTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StandardPaymentTermsTable,False,duration
esrs_StateOfSpeciesMetricsReferredToInE1E2E3OrE5Abstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StateOfSpeciesMetricsReferredToInE1E2E3OrE5Abstract,False,duration
esrs_StateOfSpeciesMetricsReferredToInE1E2E3OrE5LineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StateOfSpeciesMetricsReferredToInE1E2E3OrE5LineItems,False,duration
esrs_StateOfSpeciesMetricsReferredToInE1E2E3OrE5Table,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StateOfSpeciesMetricsReferredToInE1E2E3OrE5Table,False,duration
esrs_StationaryCombustionMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StationaryCombustionMember,False,duration
esrs_StatusOfKeyAction,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_StatusOfKeyAction,False,duration
esrs_SubstancesOfConcernAndSubstancesOfVeryHighConcernMainHazardClassesAbstract,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SubstancesOfConcernAndSubstancesOfVeryHighConcernMainHazardClassesAbstract,False,duration
esrs_SubstancesOfConcernAndSubstancesOfVeryHighConcernMainHazardClassesLineItems,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SubstancesOfConcernAndSubstancesOfVeryHighConcernMainHazardClassesLineItems,False,duration
esrs_SubstancesOfConcernAndSubstancesOfVeryHighConcernMainHazardClassesTable,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SubstancesOfConcernAndSubstancesOfVeryHighConcernMainHazardClassesTable,False,duration
esrs_SubstancesProductionUseDistributionOrCommercialisationImportAndExportAxis,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SubstancesProductionUseDistributionOrCommercialisationImportAndExportAxis,False,duration
esrs_SubstancesProductionUseDistributionOrCommercialisationImportAndExportMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SubstancesProductionUseDistributionOrCommercialisationImportAndExportMember,False,duration
esrs_SupervisoryBodyMember,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SupervisoryBodyMember,False,duration
esrs_SupplierCodesOfConductIncludeProvisionsAddressingHumanTrafficking,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SupplierCodesOfConductIncludeProvisionsAddressingHumanTrafficking,False,duration
esrs_SupplierCodesOfConductIncludeProvisionsAddressingPrecariousWork,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SupplierCodesOfConductIncludeProvisionsAddressingPrecariousWork,False,duration
esrs_SupplierCodesOfConductIncludeProvisionsAddressingSafetyOfWorkers,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SupplierCodesOfConductIncludeProvisionsAddressingSafetyOfWorkers,False,duration
esrs_SupplierCodesOfConductIncludeProvisionsAddressingUseOfForcedLabourOrChildLabour,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SupplierCodesOfConductIncludeProvisionsAddressingUseOfForcedLabourOrChildLabour,False,duration
esrs_SupplierCodesOfConductProvisionsAreFullyInLineWithApplicableIloStandards,{https://xbrl.efrag.org/taxonomy/draft-esrs/2023-07-31}esrs_SupplierCodesOfConductProvisionsAreFullyInLineWithApplicableIloStandards,False,duration
